"places_url_link","places_url_place","places_url_reviews_name","places_url_reviews_title","places_url_reviews_title_url","places_url_reviews_visit_time","places_url_reviews_comment","places_url_reviews_contributions","places_url_reviews_review_time"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","beearr","Great Aerospace Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r134143707-Hill_Aerospace_Museum-Ogden_Utah.html","","If you are interested in aircraft this is the place to go. We've visited several times over the years with our kids and grandkids and always take other visitors. My favorite display is the ""Blackbird"" SR-71. There is really a lot to see and more is added all the time. It's nice that it is a free museum.","32 contributions","Written July 11, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","GrandmaSGood","Hidden Treasure","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r133127232-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2012 • Family","Our entire family enjoys visiting the museum. There is history to see. There are interactive exhibits. Each time you visit you find something new.","3 contributions","Written June 30, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Dani S","great place in which to spent an afternoon","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r132963249-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2012 • Couples","ideal for any aero enthusiast and anyone who wants to learn more about U.S. involvement in wars and their perspective","177 contributions","Written June 28, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","RoadTripChris","Awesome museum!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r132477886-Hill_Aerospace_Museum-Ogden_Utah.html","","This museum is large, well put together, and very interesting. Who could pass up the opportunity to see all these airplanes and such. It is right off I-15. There is a neat display of pilot gear and outfits too. The addition they made a few years back is full of remarkable aircraft including the SR-71 blackbird. There is over 4000 objects at the museum including aircraft, military vehicles, missiles, ordinance, military uniforms, artwork, and a nice code talker display. They have a gift shop also! Check it out!","88 contributions","Written June 21, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","redwood4","Very interesting","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r132440048-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2012 • Family","Museum was very interesting, amazing facts for each exhibit, ! Well worth the drive out there.","20 contributions","Written June 21, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Bob C","Back to the Future?","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r132401154-Hill_Aerospace_Museum-Ogden_Utah.html","May 2012","The collection of aerospace items in this facility staffed by veterans will take alot of time that could not be better spent to see. Come early in the morning to see the static displays and then the hot portion of the day visiting the interior of the two buildings.","61 contributions","Written June 20, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","margs99","Interesting","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r131770416-Hill_Aerospace_Museum-Ogden_Utah.html","","Fun place to take the kids. I learned lots of interesting facts about the Air Force.","11 contributions","Written June 11, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","choosecarefully","Excellent Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r130926650-Hill_Aerospace_Museum-Ogden_Utah.html","Sep 2011 • Family","The museum has become a family tradition. My son loved to go when he was a child and now he takes his children. We have been more times than I can count. They add new displays often. When we have out of town visitors, we love to take them here. Especially my uncles, both of whom are veterans. They really enjoyed it! It's well done and access is easy.","8 contributions","Written May 30, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Betty4","Hill Aerospace Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r130817122-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2011 • Family","Great place to take the family and grandkids. They all loved it and wanted to go again and again. It is free (they accept donations) so it is very cost affordable. We all had a wonderful time each time we went.","9 contributions","Written May 28, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Newfoundlander_7","Great aircraft collection","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r129886511-Hill_Aerospace_Museum-Ogden_Utah.html","Feb 2012 • Friends","This was my second visit to this museum, and I was pleasantly surprised to see that the outdoor collection had been sorted out and exhibited better than my first visit, but the majority of the outdoor collect desperately need to be repainted - they are looking pretty sad - these are mostly the Air Forces' heavy metal - the B-47, B-52, B-1, etc, plus a bunch of airliners which have had service lives.
Indoors there are two buildings linked - the first one features a few pre WW2 aircraft, but the bulk of the exhibits are WW2 plus Korean War planes - they tend to get in each others way, however, especially when it comes to photography - hard to get a clean shot of one aircraft - definate need for additional hanger space to be able to exhibit the collection better
The second building houses the more contemporary aircraft - somewhat better organized, but still crowded - there are some great exhibits, and I could see that they were working on more as I wandered around.
In general this is one of the better aircraft collections and well worth a visit - it also demonstrates a need for additional funding so that more buildings can be put in place so that the collection can be exhibited in a better way, and as I said, the outdoor collection needs a lick of paint.","304 contributions","Written May 13, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","trjtrj1","Well done aircraft museum & free","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r129550433-Hill_Aerospace_Museum-Ogden_Utah.html","May 2012 • Family","Easy access off I-15, South of Ogden, UT at Hill AFB. Not as large as the National Museum of the U.S. Air Force at Wright-Patterson AFB near Dayton, OH, but it has a nice collection inside two connected buildings and outside on the tarmac. You can do a quick walk around in an hour or spend longer by reading the well done information signs. The outside aircraft are a bit shabby due to weathering, but you can get up close to enjoy and learn about USAF history & planes from WWII to now.","48 contributions","Written May 7, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Annette-25","Great!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r129416203-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2012 • Family","If you love aviation and war planes this is a must-see! Inside is everything from a model of the Wright Flier, a B-17 Flying Fortress, a Delta Dart,a SR-71 to an A-10 Warthog (Thunderbolt). Not to mention some of the ""big guns"" outside: B-52 and B-1. There is plenty to see and learn, give yourself a couple of hours. Plus, you can't beat the value: IT'S FREE!! (Donations are appreciated.)","66 contributions","Written May 5, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","moonerUtah","History","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r129089250-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2011","Fun to see the planes up close and learn the history behind them.","8 contributions","Written April 30, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","renata02","Tons of planes to look at!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r127736918-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2012","It is super fun and my little boy has adored it since he was old enough to walk.","4 contributions","Written April 12, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Rick A","History","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r126877723-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2011 • Couples","what a great place to learn about the Military and its fine men and women whom make it, you feel as if you where actually in the war. And the staff are the best, well worth the visit.","52 contributions","Written March 28, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Jack_A_11719","Fantastic Air Force Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r126831439-Hill_Aerospace_Museum-Ogden_Utah.html","Sep 2011 • Couples","What a fantastic collection of Air Force aircraft. The museum has examples of fighter, bomber and transport aircraft from World War 11, Korea, Vietnam and current operational types. Unfortunately, we did not have time to have a thorough look at the museum due to time constraints - one could spend a few days there.","7 contributions","Written March 28, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","bromcd","Great birthday present for young aviators","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r126777915-Hill_Aerospace_Museum-Ogden_Utah.html","","We took my 10 year old son and his 2 best friends here for a great birthday. Each had a sketch pad and a pencil and they spent hours sketching favorite planes and helicopters. They have an SR-71 blackbird here. You can't beat that!","99 contributions","Written March 27, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Jana V","So much fun!!!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r126453519-Hill_Aerospace_Museum-Ogden_Utah.html","","I have a two year old and he loves this place. We go about once a month. The volunteers are awesome and sometimes you can get a private tour if it isn't too busy. They have a children's explore area that is open on Saturdays. I highly recommend if you love planes and want to do something for free. I also recommend that you donate if you do go, they don't require an entrance fee and do this all on donations.","2 contributions","Written March 21, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","STZJC","A must see while in Utah!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r126398190-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2012","My 11 year old is a history and war buff so he really wanted to go to this museum. My husband and I took him and my 2 adult children and we all thoroughly enjoyed ourselves. This museum was AMAZING!! It was much bigger than we expected and it is free. We loved all the great planes they have but all of the guns, missiles, uniforms and stories are amazing too. We spent hours looking through everything and we were so impressed! This is a must see in my book!","17 contributions","Written March 20, 2012"
